treeID,X_segmented,Y_segmented,Z_segmented,Point_count,H_segmented_m,Wood_points,Foliage_points,Wood_fraction,Valid_QSM_points,Eligible_for_QSM,X_root,Y_root,Z_root,DBH_cm,H_m,BA_m2,Total_wood_length_m,Volume_total_m3,Volume_Arbor_m3,Stem_length_m,Stem_volume_m3,Branch_count,Branch_length_total_m,Branch_volume_total_m3,B1_primary_count,B1_primary_length_m,B1_primary_volume_m3,B2_secondary_count,B2_secondary_length_m,B2_secondary_volume_m3,B3_tertiary_plus_count,B3_tertiary_plus_length_m,B3_tertiary_plus_volume_m3,Max_branch_order,Stem_volume_pct,Branch_volume_pct,B1_volume_pct,B2_volume_pct,B3_volume_pct,QSM_note,R,G,B,QSM_status,X_tree,Y_tree,Z_tree
327,4.13,10.28,15.26,39,1.23470588235294,1,38,0.0256410256410256,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,210,19,NOT_ELIGIBLE,4.13,10.28,15.26
328,3.75,10.41,15.09,113,1.40118644067797,18,95,0.15929203539823,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,56,173,NOT_ELIGIBLE,3.75,10.41,15.09
329,13.16,26.96,14.85,311,0.859999999999999,66,245,0.212218649517685,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,202,205,NOT_ELIGIBLE,13.16,26.96,14.85
330,4.22,10.59,14.8,21,0.861504424778762,6,15,0.285714285714286,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,175,45,NOT_ELIGIBLE,4.22,10.59,14.8
331,4.04,10.17,15.18,49,1.40306451612903,8,41,0.163265306122449,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,56,215,NOT_ELIGIBLE,4.04,10.17,15.18
332,11.22,14.47,14.89,8,0.801607142857144,6,2,0.75,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,251,82,NOT_ELIGIBLE,11.22,14.47,14.89
333,14.48,23.39,13.83,45,1.51136363636364,5,40,0.111111111111111,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,45,71,NOT_ELIGIBLE,14.48,23.39,13.83
334,14.81,23.09,14.21,49,1.41837837837838,4,45,0.0816326530612245,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,140,254,NOT_ELIGIBLE,14.81,23.09,14.21
335,15.1,23.05,13.87,45,1.23925925925926,10,35,0.222222222222222,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,218,55,NOT_ELIGIBLE,15.1,23.05,13.87
336,14.535,22.62,13.85,36,0.775135135135134,26,10,0.722222222222222,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,31,231,NOT_ELIGIBLE,14.535,22.62,13.85
337,14.89,23.26,13.62,4,0.734444444444446,1,3,0.25,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,252,177,NOT_ELIGIBLE,14.89,23.26,13.62
338,15.49,19.68,13.76,198,0.978175182481751,89,109,0.44949494949495,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,115,29,NOT_ELIGIBLE,15.49,19.68,13.76
341,5.47,7.52,13.6,81,1.70457388105456,66,15,0.814814814814815,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,20,252,NOT_ELIGIBLE,5.47,7.52,13.6
342,15.6,25.37,13.06,561,1.15195652173913,412,149,0.734402852049911,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,219,14,NOT_ELIGIBLE,15.6,25.37,13.06
344,15.57,28.265,13.24,134,1.35726315789473,22,112,0.164179104477612,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,61,150,NOT_ELIGIBLE,15.57,28.265,13.24
347,15.53,28.56,13.18,409,1.17236559139785,8,401,0.019559902200489,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,175,214,NOT_ELIGIBLE,15.53,28.56,13.18
348,14.91,16.415,13.45,128,0.879428571428571,128,0,1,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,198,43,NOT_ELIGIBLE,14.91,16.415,13.45
349,11.37,12.01,13.31,471,1.0803125,470,1,0.997876857749469,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,43,208,NOT_ELIGIBLE,11.37,12.01,13.31
350,15.78,28.77,12.86,475,1.36650205761317,18,457,0.0378947368421053,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,230,124,NOT_ELIGIBLE,15.78,28.77,12.86
351,16.29,24.89,12.04,2952,0.827058823529415,2421,531,0.820121951219512,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,28,16,NOT_ELIGIBLE,16.29,24.89,12.04
352,16.21,21.77,12.42,511,1.49314285714286,190,321,0.371819960861057,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,93,239,NOT_ELIGIBLE,16.21,21.77,12.42
353,16.82,17.45,13.06,117,1.0025,92,25,0.786324786324786,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,217,13,NOT_ELIGIBLE,16.82,17.45,13.06
354,16.73,18.83,12.79,356,1.01446428571429,147,209,0.412921348314607,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,53,195,NOT_ELIGIBLE,16.73,18.83,12.79
355,16.85,18.42,12.71,464,1.03829787234043,273,191,0.588362068965517,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,232,210,NOT_ELIGIBLE,16.85,18.42,12.71
356,17.42,18.15,12.69,1140,1.79652631578947,480,660,0.421052631578947,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,144,13,NOT_ELIGIBLE,17.42,18.15,12.69
357,17.35,17.94,12.89,281,1.34118181818182,160,121,0.569395017793594,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,52,251,NOT_ELIGIBLE,17.35,17.94,12.89
359,16.71,17.71,13.01,104,0.91456692913386,27,77,0.259615384615385,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,213,49,NOT_ELIGIBLE,16.71,17.71,13.01
361,16.44,26.01,12.78,496,1.16916666666667,95,401,0.191532258064516,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,60,101,NOT_ELIGIBLE,16.44,26.01,12.78
363,16.875,18.315,12.88,26,0.879387755102039,18,8,0.692307692307692,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,131,209,NOT_ELIGIBLE,16.875,18.315,12.88
364,17.15,17.505,12.77,144,1.06666666666667,72,72,0.5,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,205,14,NOT_ELIGIBLE,17.15,17.505,12.77
366,11.93,11.22,12.41,317,1.28504504504505,43,274,0.135646687697161,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,72,251,NOT_ELIGIBLE,11.93,11.22,12.41
367,16.63,26.67,12.84,203,1.31277533039648,54,149,0.266009852216749,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,242,161,NOT_ELIGIBLE,16.63,26.67,12.84
368,25.265,32.725,7.1,40,2.05410314217275,2,38,0.05,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,81,27,NOT_ELIGIBLE,25.265,32.725,7.1
369,16.36,23.11,12.3,117,0.797249999999998,30,87,0.256410256410256,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,65,223,NOT_ELIGIBLE,16.36,23.11,12.3
370,16.97,17.71,12.75,431,0.948165137614678,292,139,0.677494199535963,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,221,27,NOT_ELIGIBLE,16.97,17.71,12.75
372,17,17.44,12.78,53,0.873888888888887,49,4,0.924528301886792,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,11,140,NOT_ELIGIBLE,17,17.44,12.78
373,16.47,16.4,12.76,673,0.970985915492959,509,164,0.756315007429421,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,215,236,NOT_ELIGIBLE,16.47,16.4,12.76
374,16.86,16.31,12.91,55,0.898026315789474,42,13,0.763636363636364,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,197,36,NOT_ELIGIBLE,16.86,16.31,12.91
375,12.13,11.48,12.42,426,0.967500000000001,198,228,0.464788732394366,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,30,254,NOT_ELIGIBLE,12.13,11.48,12.42
377,16.68,26.14,12.54,280,1.24490797546012,26,254,0.0928571428571429,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,248,89,NOT_ELIGIBLE,16.68,26.14,12.54
378,16.52,21.05,12.31,573,0.976538461538464,60,513,0.104712041884817,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,26,41,NOT_ELIGIBLE,16.52,21.05,12.31
380,16.05,22.33,12.55,276,1.9258,17,259,0.0615942028985507,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,125,225,NOT_ELIGIBLE,16.05,22.33,12.55
381,17.01,16.55,12.66,73,0.819693251533742,28,45,0.383561643835616,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,251,40,NOT_ELIGIBLE,17.01,16.55,12.66
383,11.01,20.47,16.38,177,1.00976190476191,53,124,0.299435028248588,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,42,217,NOT_ELIGIBLE,11.01,20.47,16.38
384,16.78,16.37,12.66,23,0.863043478260872,10,13,0.434782608695652,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,251,204,NOT_ELIGIBLE,16.78,16.37,12.66
385,13.61,11.95,12.76,91,1.1205,22,69,0.241758241758242,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,106,19,NOT_ELIGIBLE,13.61,11.95,12.76
389,17.32,18.45,12.31,967,0.953636363636363,107,860,0.110651499482937,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,12,221,NOT_ELIGIBLE,17.32,18.45,12.31
391,17.69,17.51,12.32,742,1.45666666666667,431,311,0.580862533692722,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,217,29,NOT_ELIGIBLE,17.69,17.51,12.32
392,32.78,20.27,3.53,3341,14.5561037213932,1223,2118,0.366058066447172,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,59,134,NOT_ELIGIBLE,32.78,20.27,3.53
393,12.97,11.635,12.03,494,0.997482014388488,142,352,0.287449392712551,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,159,219,NOT_ELIGIBLE,12.97,11.635,12.03
396,17.97,17.62,12.18,490,1.23166666666667,255,235,0.520408163265306,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,217,26,NOT_ELIGIBLE,17.97,17.62,12.18
397,13.34,11.93,12.52,203,0.9025,43,160,0.211822660098522,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,13,228,NOT_ELIGIBLE,13.34,11.93,12.52
398,17.95,17.29,12.41,70,1.10630769230769,49,21,0.7,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,208,116,NOT_ELIGIBLE,17.95,17.29,12.41
399,13.47,11.62,12.47,213,1.17987951807229,35,178,0.164319248826291,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,44,17,NOT_ELIGIBLE,13.47,11.62,12.47
400,25.235,27.94,6.46,26,1.6208087380897,2,24,0.0769230769230769,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,65,210,NOT_ELIGIBLE,25.235,27.94,6.46
401,17.02,20.7,11.67,845,0.91560344827586,8,837,0.00946745562130178,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,208,47,NOT_ELIGIBLE,17.02,20.7,11.67
402,18.055,18.125,12.12,112,1.14229508196722,7,105,0.0625,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,46,180,NOT_ELIGIBLE,18.055,18.125,12.12
406,17.39,24.47,11.73,477,1.05781456953643,54,423,0.113207547169811,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,254,247,NOT_ELIGIBLE,17.39,24.47,11.73
407,17.39,24.97,11.6,535,1.45042553191489,163,372,0.304672897196262,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,194,70,NOT_ELIGIBLE,17.39,24.97,11.6
408,17.535,21.61,11.17,790,1.2635294117647,234,556,0.29620253164557,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,48,245,NOT_ELIGIBLE,17.535,21.61,11.17
409,14.61,24.56,13.17,107,1.67877049180328,4,103,0.0373831775700935,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,232,50,NOT_ELIGIBLE,14.61,24.56,13.17
410,14.51,11.66,11.41,200,1.00614583333333,53,147,0.265,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,51,87,NOT_ELIGIBLE,14.51,11.66,11.41
411,5.5,7.59,13.59,32,0.905830778663397,29,3,0.90625,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,133,215,NOT_ELIGIBLE,5.5,7.59,13.59
412,19.44,21.32,11.21,65,1.24070422535211,11,54,0.169230769230769,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,216,65,NOT_ELIGIBLE,19.44,21.32,11.21
413,19.84,19.16,11.13,643,1.67669064748201,59,584,0.0917573872472784,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,64,234,NOT_ELIGIBLE,19.84,19.16,11.13
414,20.04,16.82,11.03,209,1.17656716417911,156,53,0.746411483253589,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,217,157,NOT_ELIGIBLE,20.04,16.82,11.03
415,19.14,23.94,10.86,229,0.956666666666669,50,179,0.218340611353712,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,126,66,NOT_ELIGIBLE,19.14,23.94,10.86
416,19.57,22.49,10.34,325,1.17563492063492,68,257,0.209230769230769,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,30,232,NOT_ELIGIBLE,19.57,22.49,10.34
417,19.83,21.475,10.04,622,1.0321875,61,561,0.0980707395498392,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,209,53,NOT_ELIGIBLE,19.83,21.475,10.04
418,20.13,18.81,10.96,570,1.68546762589928,448,122,0.785964912280702,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,11,118,NOT_ELIGIBLE,20.13,18.81,10.96
419,20.16,16.92,10.86,417,1.33515625,403,14,0.966426858513189,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,177,211,NOT_ELIGIBLE,20.16,16.92,10.86
420,19.89,14.91,10.65,442,1.67146341463415,375,67,0.84841628959276,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,228,32,NOT_ELIGIBLE,19.89,14.91,10.65
422,11.735,23.935,16.09,8,0.989558011049725,7,1,0.875,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,24,205,NOT_ELIGIBLE,11.735,23.935,16.09
423,13.02,7.82,10.76,191,1.657533632287,96,95,0.50261780104712,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,235,89,NOT_ELIGIBLE,13.02,7.82,10.76
425,20.38,18.83,10.41,284,1.54146853146853,221,63,0.778169014084507,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,30,29,NOT_ELIGIBLE,20.38,18.83,10.41
426,20.83,17.17,10.65,178,1.22692660550459,78,100,0.438202247191011,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,108,230,NOT_ELIGIBLE,20.83,17.17,10.65
427,11.86,6.36,9.65,15,1.00070588235294,1,14,0.0666666666666667,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,214,15,NOT_ELIGIBLE,11.86,6.36,9.65
429,12.98,7.615,10.23,64,1.43545454545455,6,58,0.09375,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,37,205,NOT_ELIGIBLE,12.98,7.615,10.23
431,11.68,7.09,10.18,142,1.33898514851485,6,136,0.0422535211267606,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,224,194,NOT_ELIGIBLE,11.68,7.09,10.18
432,12.4,6.9,10.33,103,1.94212765957447,3,100,0.029126213592233,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,159,69,NOT_ELIGIBLE,12.4,6.9,10.33
435,20.61,19.7,10.31,57,0.8628,32,25,0.56140350877193,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,52,251,NOT_ELIGIBLE,20.61,19.7,10.31
437,21.32,23.5,8.81,134,0.696890459363958,14,120,0.104477611940299,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,234,30,NOT_ELIGIBLE,21.32,23.5,8.81
438,5.5,6.395,12.71,152,2.81268462469734,2,150,0.0131578947368421,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245,48,113,NOT_ELIGIBLE,5.5,6.395,12.71
439,20.44,20.69,9.98,248,1.18797619047619,14,234,0.0564516129032258,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,161,243,NOT_ELIGIBLE,20.44,20.69,9.98
440,21.26,17.84,10.13,36,0.842196969696969,35,1,0.972222222222222,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,235,25,NOT_ELIGIBLE,21.26,17.84,10.13
441,11.54,6.495,10.09,22,1.06268656716418,2,20,0.0909090909090909,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,36,231,NOT_ELIGIBLE,11.54,6.495,10.09
442,20.1,24.3,9.91,250,1.02318181818182,11,239,0.044,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,219,138,NOT_ELIGIBLE,20.1,24.3,9.91
443,20.84,19.93,10.1,65,0.894615384615387,27,38,0.415384615384615,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,63,23,NOT_ELIGIBLE,20.84,19.93,10.1
445,12.375,6.07,9.98,126,1.9585401459854,9,117,0.0714285714285714,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,76,229,NOT_ELIGIBLE,12.375,6.07,9.98
446,21.07,22.5,9.61,678,1.22102040816326,81,597,0.119469026548673,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,223,32,NOT_ELIGIBLE,21.07,22.5,9.61
447,13.165,6.33,9.65,168,1.92213686249193,17,151,0.101190476190476,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,47,175,NOT_ELIGIBLE,13.165,6.33,9.65
448,21.26,24.18,9.35,121,1.53787234042553,11,110,0.0909090909090909,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,242,253,NOT_ELIGIBLE,21.26,24.18,9.35
450,21.24,21.38,9.09,325,0.924545454545454,132,193,0.406153846153846,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,171,22,NOT_ELIGIBLE,21.24,21.38,9.09
451,21.87,19.11,9.31,316,0.938214285714286,40,276,0.126582278481013,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,14,246,NOT_ELIGIBLE,21.87,19.11,9.31
452,22.35,18.99,9.32,146,1.23173913043478,75,71,0.513698630136986,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,248,93,NOT_ELIGIBLE,22.35,18.99,9.32
453,12.91,6.265,9.45,22,1.06213114754098,2,20,0.0909090909090909,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,17,40,NOT_ELIGIBLE,12.91,6.265,9.45
454,21.1,24.435,9.35,24,0.802207792207794,10,14,0.416666666666667,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,131,248,NOT_ELIGIBLE,21.1,24.435,9.35
455,21.28,23.66,9.06,688,1.26389937106918,195,493,0.28343023255814,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,228,39,NOT_ELIGIBLE,21.28,23.66,9.06
456,22.52,18.8,9.49,30,1.0725,25,5,0.833333333333333,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,22,210,NOT_ELIGIBLE,22.52,18.8,9.49
457,21.265,23.06,9.33,322,1.096,6,316,0.0186335403726708,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,237,187,NOT_ELIGIBLE,21.265,23.06,9.33
458,21.47,22.53,9.22,222,0.981142857142856,68,154,0.306306306306306,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,115,42,NOT_ELIGIBLE,21.47,22.53,9.22
459,13.03,6.03,9.17,9,0.84056810845707,3,6,0.333333333333333,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,31,227,NOT_ELIGIBLE,13.03,6.03,9.17
460,23.2,14.56,8.79,118,1.2030890052356,37,81,0.313559322033898,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,249,18,NOT_ELIGIBLE,23.2,14.56,8.79
461,23.48,15.11,7.75,738,1.05122222222222,104,634,0.140921409214092,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,52,140,NOT_ELIGIBLE,23.48,15.11,7.75
462,17.96,8.37,8.54,424,1.06641463414634,65,359,0.153301886792453,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,168,206,NOT_ELIGIBLE,17.96,8.37,8.54
463,17.81,7.73,8.41,221,1.28862068965517,21,200,0.0950226244343891,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,200,14,NOT_ELIGIBLE,17.81,7.73,8.41
464,17.82,8.05,8.48,249,1.14818181818182,30,219,0.120481927710843,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,59,238,NOT_ELIGIBLE,17.82,8.05,8.48
466,19.65,8.86,8.21,703,1.0238691588785,108,595,0.153627311522048,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,216,120,NOT_ELIGIBLE,19.65,8.86,8.21
467,18.07,8.07,8.43,105,0.97525,5,100,0.0476190476190476,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,61,45,NOT_ELIGIBLE,18.07,8.07,8.43
468,19.715,23.95,10.11,748,1.05425925925926,88,660,0.117647058823529,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,83,221,NOT_ELIGIBLE,19.715,23.95,10.11
469,19.11,8.29,8.03,355,0.89482634730539,17,338,0.047887323943662,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,255,59,NOT_ELIGIBLE,19.11,8.29,8.03
470,12.35,7.115,10.07,18,0.654444444444446,2,16,0.111111111111111,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,32,196,NOT_ELIGIBLE,12.35,7.115,10.07
471,18.76,7.25,8.05,230,1.30564025535111,48,182,0.208695652173913,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,204,189,NOT_ELIGIBLE,18.76,7.25,8.05
472,19.09,7.36,8.01,170,1.34772812617349,9,161,0.0529411764705882,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,170,46,NOT_ELIGIBLE,19.09,7.36,8.01
473,23.4,24.515,7.86,86,1.63838709677419,24,62,0.27906976744186,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,14,214,NOT_ELIGIBLE,23.4,24.515,7.86
474,21.15,8.61,7.96,105,1.14388489208633,27,78,0.257142857142857,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,239,63,NOT_ELIGIBLE,21.15,8.61,7.96
475,19.26,7.6,7.79,39,1.00931818181818,6,33,0.153846153846154,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,33,85,NOT_ELIGIBLE,19.26,7.6,7.79
476,18.96,7.405,7.92,54,1.02299682034976,16,38,0.296296296296296,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,137,216,NOT_ELIGIBLE,18.96,7.405,7.92
477,20.48,7.37,7.84,1443,4.76803802938634,1008,435,0.698544698544699,1443,TRUE,20.4705263157895,7.61105263157895,8.25315789473684,3.16655284704376,2.347,0.000787523209955483,7.43846281407425,0.00241942605745969,0.002,4.76477603859991,0.00234514417140574,9,2.67368677547433,7.42818860539504e-05,8,2.47577375734116,7.03958732038127e-05,1,0.197913018133171,3.88601285013765e-06,0,0,0,3,96.9297724216485,3.07022757835152,2.9096104419792,0.160617136372327,0,Small tree allometry,213,253,17,OK,20.4705263157895,7.61105263157895,8.25315789473684
478,23.44,25.03,7.75,43,1.10980769230769,4,39,0.0930232558139535,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,27,234,NOT_ELIGIBLE,23.44,25.03,7.75
479,18.99,6.98,7.78,3,0.782103620474409,1,2,0.333333333333333,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,245,158,NOT_ELIGIBLE,18.99,6.98,7.78
480,18.65,6.33,7.62,112,2.11204778156997,4,108,0.0357142857142857,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252,91,24,NOT_ELIGIBLE,18.65,6.33,7.62
481,18.39,6.51,7.87,5,0.910487804878048,4,1,0.8,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,17,208,NOT_ELIGIBLE,18.39,6.51,7.87
482,21.2,8.07,7.56,23,1.23371212121212,1,22,0.0434782608695652,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,238,27,NOT_ELIGIBLE,21.2,8.07,7.56
483,21.61,8.76,7.2,291,0.94949790794979,13,278,0.0446735395189003,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,44,167,NOT_ELIGIBLE,21.61,8.76,7.2
484,22.07,8.415,7.36,70,1.35018996590356,12,58,0.171428571428571,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,191,217,NOT_ELIGIBLE,22.07,8.415,7.36
485,21.4,8.33,7.38,98,0.908421052631579,12,86,0.122448979591837,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,177,33,NOT_ELIGIBLE,21.4,8.33,7.38
486,21.16,8.13,7.43,22,0.816136363636363,8,14,0.363636363636364,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,20,254,NOT_ELIGIBLE,21.16,8.13,7.43
487,22.25,8.48,7.3,59,1.13948122529644,5,54,0.0847457627118644,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,211,75,NOT_ELIGIBLE,22.25,8.48,7.3
